chr10	120309512	120809512 
chr10	120809512	121359512 
chr10	121359512	121709512 
chr10	121709512	122609512 
chr10	122609512	123759515 
chr10	124009515	124359516 
chr10	124359516	125359516 
chr10	125359516	125809516 
chr10	126238569	126488569 
chr10	126488569	127588569 
chr10	129998264	132048264 
chr10	132048264	133677527 
chr10	133431404	133434056 
chr1	150502078	150502192 
chr10	133963504	135524747 
chrUn_gl000228	71047	71072 
chr4	191006989	191007012 
chr10	135477791	135477933 
chr10	135485378	135485405 
chr11	150000	850000 
chr11	1621230	2171230 
chr11	2221230	3371230 
chr11	3371230	3471230 
chr11	3471230	3721230 
chr11	3871230	3971230 
chr11	3971230	4121230 
chr11	4171230	5471230 
chr11	5471230	5971230 
chr11	6021230	6421230 
chr11	6421230	6771231 
chr11	6771231	8021547 
chr11	8171547	8671547 
chr11	8671547	9021547 
chr11	9021547	9571547 
chr11	9571547	10421547 
chr11	10421547	10771547 
chr11	10821547	12071547 
chr11	12071547	12321547 
chr11	12321547	12921547 
chr11	12971547	13521547 
chr11	13521547	14571546 
chr11	14571546	15271546 
chr11	15271546	16821547 
chr11	16821547	17621547 
chr11	17621547	18071547 
chr11	18071547	18921547 
chr11	18971547	19071547 
chr11	19071547	20421546 
chr11	20421546	20671546 
chr11	20671546	22371546 
chr11	22371546	22871546 
chr11	22871546	26321547 
chr11	26321547	27521547 
chr11	27571547	29371547 
chr11	29421547	30371547 
chr11	30371547	31071547 
chr11	31171547	32371546 
chr11	32371546	32771546 
chr11	32921546	33021546 
chr11	33021546	33171546 
chr11	33171546	33821546 
chr11	33821546	34571547 
chr11	34571547	34971547 
chr11	34971547	35521548 
chr11	35521548	36571550 
chr11	36571550	36721550 
chr11	36721550	39471550 
chr11	39471550	40321550 
chr11	40321550	41321550 
chr11	41371550	41471550 
chr11	41471550	43371550 
chr11	43521550	44121550 
chr11	44121550	44921551 
chr11	44971551	45371551 
chr11	45371551	45821551 
chr11	45871551	46421550 
chr11	46421550	46671550 
chr11	46671550	47871552 
chr11	47921552	48171552 
chr11	48171552	50759171 
chrX	102059159	102059210 
chr3	84728913	84728935 
chr3	101165132	101165186 
chr3	173861937	173862013 
chr4	19068151	19068181 
chr4	15357779	15357829 
chrX	117535094	117535127 
chr10	42628769	42628826 
chr4	96092664	96092709 
chr10	125099931	125099959 
chrX	104134693	104134727 
chr4	46575076	46575127 
chr18	50637620	50637681 
chr9	116012897	116012966 
chr19	23531141	23531202 
chr20	33776711	33776824 
chr12	57276612	57276658 
chr3	82669677	82669714 
chrX	86336291	86336354 
chr3	42024228	42024294 
chr11	51193097	51569279 
chr11	54767476	56617476 
chr11	56617476	57017474 
chr11	57067474	58367473 
chr11	58367473	58967473 
chr11	58967473	59317473 
chr11	59317473	60517473 
chr11	60517473	61217472 
chr11	61217472	61517472 
chr11	61517472	61917472 
chr11	61917472	62617472 
chr11	62667472	63567472 
chr11	63567472	63967472 
chr11	64117472	64517472 
chr11	64567472	64917471 
chr11	64917471	65367471 
chr11	65367471	66067471 
chr11	66067471	67067471 
chr11	67067471	67167471 
chr11	67167471	67617471 
chr11	67617471	68317468 
chr11	68317468	69464768 
chr11	70801608	70801671 
chr11	70801584	70801707 
chr11	71511046	72161044 
chr11	72411045	73011045 
chr11	73161045	73411045 
chr11	73411045	73661045 
chr11	73661045	74561045 
chr11	74611045	75011044 
chr11	75011044	76361044 
chr11	76411044	76811046 
chr11	76811046	77311045 
chr11	77361045	77811046 
chr11	77911046	78311045 
chr11	78311045	81261042 
chr11	81261042	82311042 
chr11	82411042	83011043 
chr11	83011043	83561043 
chr11	83561043	84361043 
chr11	84361043	85311044 
chr11	85311044	86061042 
chr11	86061042	86161042 
chr11	86161042	86611042 
chr11	86611042	87011042 
chr11	87061042	88783168 
chr11	88833168	89733168 
chr11	89733168	89933168 
chr11	89933168	92683166 
chr11	92683166	93483166 
chr11	93483166	94283166 
chr11	94283166	94733164 
chr11	94733164	95583164 
chr11	95583164	96183164 
chr11	98970730	100470731 
chr11	100470731	100870731 
chr11	100870731	101270731 
chr11	101270731	101920731 
chr11	101920731	102120731 
chr11	102120731	102620731 
chr11	102620731	102970729 
chr11	102970729	103520728 
chr11	103520728	104120728 
chr11	104120728	105970727 
chr11	105970727	107420726 
chr11	107420726	107870726 
chr11	107870726	108570727 
chr11	108570727	109820726 
chr11	109820726	110270724 
chr11	110320724	111420725 
chr11	111420725	111770724 
chr11	111770724	111970724 
chr11	112070723	113170722 
chr11	113170722	113670722 
chr11	113770722	114170722 
chr11	114170722	116570716 
chr11	116620716	117120716 
chr11	117120716	117670715 
chr11	117670715	118020715 
chr11	118020715	118420715 
chr11	118470715	118920712 
chr11	118920712	119270710 
chr11	119270710	120220709 
chr11	120220709	121070709 
chr11	121120709	121520709 
chr11	121520709	122420708 
chr11	122470708	122970708 
chr11	122970708	123420708 
chr11	123470708	123620708 
chr11	123620708	124469896 
chr11	124519896	124769896 
chr11	124769896	125769895 
chr11	125769895	126169895 
chr11	126169895	127919895 
chr11	127919895	128769895 
chr11	128869895	129219895 
chr11	129219895	129669895 
chr11	129669895	130069895 
chr11	130069895	130319895 
chr11	130319895	130769895 
chr11	130819895	131569894 
chr11	131569894	132969895 
chr11	132969895	134169894 
chr11	134169894	134946516 
chr12	1759166	3159166 
chr12	3159166	3909166 
chr12	3959166	4459166 
chr12	4459166	4909166 
chr12	4909166	5209166 
chr12	5209166	6159166 
chr12	6159166	6409166 
chr12	6409166	6659166 
chr12	6659166	6959164 
chr12	7402596	7802596 
chr12	7802596	8402596 
chr12	8402596	8652596 
chr12	8652596	9452596 
chr12	9452596	10352599 
chr12	10352599	10852599 
chr12	10902599	11702934 
chr12	11702934	12202934 
chr12	12202934	12452934 
chr12	12502934	12902934 
chr12	12902934	13352934 
chr12	13402934	14352934 
chr12	14352934	14852934 
chr12	14852934	15202934 
chr12	15402934	15702934 
chr12	15702934	16102934 
chr12	16102934	18252934 
chr12	18252934	18352934 
chr12	18352934	19702934 
chr12	19802934	21352934 
chr12	21352934	22202934 
chr12	22202934	22852934 
chr12	22852934	25002934 
chr12	25002934	25302934 
chr12	25302934	26202933 
chr12	26202933	27052933 
chr12	27052933	27552933 
chr12	27552933	27802933 
chr12	27852933	29152933 
chr12	29202933	31402934 
chr12	31402934	31802934 
chr12	31802934	32502934 
chr12	32502934	32852934 
chr12	32902934	34852935 
chr12	37993802	39693802 
chr12	39743802	40793802 
chr12	40793802	41393802 
chr12	41393802	42543802 
chr12	42543802	42893802 
chr12	42893802	43843803 
chr12	43843803	44293803 
chr12	44343803	45493783 
chr12	45543783	46443783 
chr12	46443783	47493783 
chr12	47493783	48093783 
chr12	48143783	49193783 
chr12	49293783	49443783 
chr12	49443783	50043783 
chr12	50193783	51143783 
chr12	51193783	51843784 
chr12	51843784	52543784 
chr12	52543784	53443784 
chr12	53443784	53943784 
chr12	53943784	54193784 
chr12	54193784	54943784 
chr12	54943784	55593784 
chr12	55593784	56093784 
chr12	56143784	57043784 
chr12	57093784	58193783 
chr12	58193783	58393783 
chr12	58393783	59643781 
chr12	59743781	60993781 
chr12	60993781	62693781 
chr12	62693781	63293780 
chr12	63293780	63493780 
chr12	63493780	64243780 
chr12	64243780	64843780 
chr12	64843780	65193780 
chr12	65193780	65693780 
chr12	65693780	67293780 
chr12	67393780	67693780 
chr12	67693780	68443780 
chr12	68443780	68643780 
chr12	68643780	69293780 
chr12	69293780	69693780 
chr12	69693780	70043780 
chr12	70143780	72193780 
chr12	72193780	72393780 
chr12	72393780	75093780 
chr12	75093780	75793780 
chr12	75893780	76493780 
chr12	76493780	76993780 
chr12	77043780	77443780 
chr12	77443780	78343780 
chr12	78393780	79843780 
chr12	79843780	80693780 
chr12	80743780	80843780 
chr12	80843780	81793779 
chr12	80848225	80855500 
chr12	82043779	82793779 
chr12	82793779	85293779 
chr12	85293779	85493778 
chr12	85493778	86343779 
chr12	86343779	88493777 
chr12	88493777	89393777 
chr12	89443777	89893777 
chr12	89943777	91393777 
chr12	91393777	91793777 
chr12	91793777	93143776 
chr12	93143776	93843776 
chr12	93893776	94493776 
chr12	94543776	94993776 
chr12	94993776	95493776 
chr12	95493776	95993776 
chr12	95993776	96343778 
chr12	96443778	96943778 
chr12	96993778	98943778 
chr12	98943778	99443778 
chr12	99443778	101043778 
chr12	101043778	101193778 
chr12	101193778	101843778 
chr12	101843778	103293778 
chr12	103293778	104143778 
chr12	104293778	105543778 
chr12	105543778	105843778 
chr12	105843778	106743778 
chr12	106843778	107443778 
chr12	107543778	108043777 
chr12	108093777	108943776 
chr12	109887805	110287805 
chr12	110437805	110937805 
chr12	110937805	111387804 
chr12	111387804	111837804 
chr12	111837804	112937804 
chr12	112937804	113937805 
chr12	113937805	114387805 
chr12	114437805	115037805 
chr12	115037805	116387805 
chr12	116437805	117687805 
chr12	117687805	118287805 
chr12	118337805	118887805 
chr12	118887805	120587804 
chr12	120587804	121787803 
chr12	121787803	121937803 
chr12	121937803	122237906 
chr12	122884547	123034547 
chr12	123034547	124184547 
chr12	124184547	124284547 
chr12	124284547	124884546 
chr12	124884546	125484546 
chr12	125684546	128334545 
chr12	128334545	128634545 
chr12	128734545	131284545 
chr12	131284545	132584545 
chr13	19124140	20174140 
chr13	20224140	22124139 
chr13	22124139	23924139 
chr13	23924139	24524139 
chr13	24524139	24874138 
chr13	25174138	25624138 
chr13	25624138	25974138 
chr13	25974138	26674138 
chr13	26724138	27474137 
chr13	27524137	27924137 
chr13	27974137	28574137 
chr13	28624137	29424137 
chr13	29424137	30074137 
chr13	30074137	30674137 
chr13	30724137	31724137 
chr13	31774137	32374137 
chr13	32424137	32924137 
chr13	32924137	34374137 
chr13	34374137	35774137 
chr13	35774137	36524137 
chr13	36524137	37624137 
chr13	37624137	38224137 
chr13	38224137	39624137 
chr13	39624137	40224137 
chr13	40274137	41474136 
chr13	41624136	41924136 
chr13	41924136	42874136 
chr13	42874136	44424136 
chr13	44474136	45024136 
chr13	45074136	45624135 
chr13	45624135	45974135 
chr13	46124135	47024135 
chr13	47024135	47374135 
chr13	47374135	48624136 
chr13	48724136	49374136 
chr13	49374136	49774136 
chr13	49874136	50224136 
chr13	50224136	51674136 
chr13	51724136	52424136 
chr13	52424136	53124135 
chr13	53124135	53774135 
chr13	53774135	58124134 
chr13	58174134	59974134 
chr13	59974134	61074134 
chr13	61074134	62574133 
chr13	62574133	62674133 
chr13	62674133	65024132 
chr13	65024132	66224132 
chr13	66224132	67874132 
chr13	67874132	70124132 
chr13	70124132	71124132 
chr13	71174132	73324138 
chr13	73324138	74274137 
chr13	74324137	75924136 
chr13	75924136	76174136 
chr13	76174136	77574135 
chr13	77624135	78174135 
chr13	78174135	78724135 
chr13	78724135	79974135 
chr13	79974135	80174135 
chr13	80174135	81674135 
chr13	81674135	82924135 
chr13	82924135	85424135 
chr13	85424135	86474135 
chr13	88352255	88452255 
chr13	88452255	91752254 
chr13	91752254	92402254 
chr13	92502254	92752253 
chr13	92752253	95052254 
chr13	95302254	96152254 
chr13	96152254	96552254 
chr13	96652254	97602254 
chr13	97652254	98452254 
chr13	98502254	99502254 
chr13	99502254	100102254 
chr13	100102254	100252254 
chr13	100252254	101252254 
chr13	101352254	101802351 
chr13	101802351	103552350 
chr13	103552350	107802348 
chr13	107802348	108852348 
chr13	108852348	109552348 
chr13	109552348	110852347 
chr13	110852347	111102347 
chr13	111202347	111552347 
chr13	111552347	111952347 
chr13	113304314	113504314 
chr13	113654314	114154315 
chr14	20084335	20084436 
chr2	131936124	131936169 
chr14	20079712	20079756 
chr14	19491269	19491310 
chr14	20083588	20083667 
chr14	20085031	20085072 
chr14	20768159	21168159 
chr14	21168159	21618159 
chr14	21668159	22118216 
chr14	22218284	23419209 
chr7	10693499	10693770 
chr14	22629674	22629708 
chr14	23023289	23023347 
chr14	23419209	23569209 
chr14	23569209	24969206 
chr14	24969206	25669206 
chr14	25669206	25919206 
chr14	25919206	29119206 
chr14	29169206	30019206 
chr14	30019206	31069206 
chr14	31069206	31919206 
chr14	31919206	33069206 
chr14	33069206	34319206 
chr14	34319206	34969206 
chr14	35019206	36269206 
chr14	36319206	37119205 
chr14	37119205	37719205 
chr14	37719205	38369205 
chr14	38369205	39519204 
chr14	39519204	39969204 
chr14	39969204	42169203 
chr14	42419203	42519203 
chr14	42519203	45319203 
chr14	45369203	45819203 
chr14	45819203	50016718 
chr14	50066718	50566718 
chr14	50616718	51016718 
chr14	51016718	51366718 
chr14	51366718	52466718 
chr14	52466718	52666718 
chr14	52666718	52766718 
chr14	52766718	53616718 
chr14	53616718	53816718 
chr14	53816718	54866718 
chr14	54916718	55516718 
chr14	55516718	55666718 
chr14	55666718	56916718 
chr14	56966718	57866718 
chr14	57916718	58716718 
chr14	58716718	58916718 
chr14	58916718	59516718 
chr14	59566718	60016718 
chr14	60116718	61066718 
chr14	61066718	61766718 
chr14	61766718	62366718 
chr14	62366718	63816718 
chr14	63816718	65416718 
chr14	65466718	66616718 
chr14	66616718	66716718 
chr14	66816718	67866717 
chr14	67866717	68266717 
chr14	68266717	69366717 
chr14	69366717	69616717 
chr14	69616717	69966717 
chr14	69966717	70266717 
chr14	70266717	71066717 
chr14	71066717	71516717 
chr14	71516717	72916708 
chr14	72966708	73466708 
chr14	73566708	74116703 
chr14	74166703	74566703 
chr14	74566703	75316703 
chr14	75316703	75616703 
chr14	75616703	76116343 
chr14	75954363	75954545 
chr14	76166343	76516343 
chr14	76516343	77166343 
chr14	77316343	77616343 
chr14	77616343	78266343 
chr14	78266343	79366343 
chr14	79366343	80516343 
chr14	80516343	81966344 
chr14	82016344	83766344 
chr14	83766344	86566344 
chr14	86566344	88366344 
chr14	88416344	89066344 
chr14	89066344	90716344 
chr14	90716344	91316344 
chr14	91316344	91766344 
chr14	91766344	91866344 
chr14	91916344	92516344 
chr14	92516344	93266345 
chr14	93316345	93616345 
chr14	93666345	94116346 
chr14	94116346	94716337 
chr14	95016337	96016337 
chr14	96016337	96966337 
chr14	97016337	99916337 
chr14	99916337	100366337 
chr14	100416337	100766337 
chr14	100866337	102166337 
chr14	102166337	102416337 
chr14	102416337	102816337 
chr14	102816337	103566337 
chr14	103566337	104016337 
chr14	104016337	104516337 
chr14	104516337	105216337 
chr14	105216337	106016337 
chr15	22773067	23073067 
chr15	23645147	25795147 
chr15	25795147	27145147 
chr15	27145147	28395146 
chr15	28395146	28645146 
chr15	28645146	28745146 
chr15	29442203	29992204 
chr15	29992204	30492203 
chr15	30692203	30792203 
chr15	30942203	31492203 
chr15	31492203	31892203 
chr15	31892203	32642201 
chr15	32992201	33392201 
chr15	33392201	33492201 
chr15	33492201	34342201 
chr15	34342201	34942201 
chr15	34942201	35292201 
chr15	35292201	38242201 
chr15	38292201	38692201 
chr15	38742201	39042201 
chr15	39042201	40292201 
chr15	40342201	40742199 
chr15	40742199	41692198 
chr15	41742198	42292198 
chr15	42292198	42992198 
chr15	42992198	44142198 
chr15	44142198	44892198 
chr15	44892198	45492198 
chr15	45492198	45992198 
chr15	45992198	47442197 
chr15	47492197	48592197 
chr15	48642197	50692197 
chr15	50692197	51292197 
chr15	51292197	51842197 
chr15	51842197	52542197 
chr15	52542197	53042197 
chr15	53092197	54092197 
chr15	54092197	55842198 
chr15	55842198	56192198 
chr15	56192198	56792198 
chr15	56792198	57842198 
chr15	57892198	58542199 
chr15	58542199	59242199 
chr15	59242199	59942199 
chr15	59992199	60642199 
chr15	60642199	60742199 
chr15	60742199	61292199 
chr15	61292199	61392199 
chr15	61392199	62142199 
chr15	62192199	63092199 
chr15	63092199	63442199 
chr15	63442199	63942199 
chr15	63942199	64442199 
chr15	64492199	65042199 
chr15	65042199	65592338 
chr15	65642338	66242338 
chr15	66242338	66892338 
chr15	66892338	67242338 
chr15	67242338	67742338 
chr15	67742338	68192338 
chr15	68192338	68592338 
chr15	68592338	69292339 
chr15	69392340	69742339 
chr15	69792339	71042339 
chr15	71042339	71142339 
chr15	71142339	72142341 
chr15	72142341	72492341 
chr15	72542341	72992341 
chr15	72992341	73592341 
chr15	73592341	74292341 
chr15	74292341	74642341 
chr15	74692341	75342341 
chr15	75342341	75692341 
chr15	75692341	76142341 
chr15	76142341	76242341 
chr15	76242341	77292341 
chr15	77292341	78192342 
chr15	78242342	79092342 
chr15	79192342	80692342 
chr15	80742341	81642341 
chr15	81642341	81742341 
chr15	81742341	82592339 
chr15	83268750	83718752 
chr15	83718752	84868752 
chr15	85143231	85743231 
chr15	85793231	86443231 
chr15	86443231	89043231 
chr15	89043231	89443231 
chr15	89443231	89893231 
chr15	89893231	90693232 
chr15	90693232	90843232 
chr15	90843232	91543230 
chr15	91543230	92693230 
chr15	92693230	93343230 
chr15	93343230	93643229 
chr15	93643229	94943229 
chr15	94943229	95143229 
chr15	95143229	96943230 
chr15	96943230	98443230 
chr15	98443230	98993229 
chr15	98993229	99790205 
chr15	99890205	100390205 
chr15	100390205	101140205 
chr15	101190205	101590205 
chr15	101590205	101890205 
chr15	101890205	102521392 
chr16	100000	1300001 
chr16	1300001	1850001 
chr16	1850001	2000001 
chr16	2000001	2300001 
chr16	2300001	3000001 
chr16	3050001	3500000 
chr16	3550000	5100001 
chr16	5150001	6700001 
chr16	6700001	8600002 
chr16	9293857	11093857 
chr16	11093857	11543856 
chr16	11543856	12043857 
chr16	12243857	12993857 
chr16	12993857	13993857 
chr16	14043857	14893857 
chr16	14993857	15493857 
chr16	15493857	15893857 
chr16	15893857	16493857 
chr16	16593857	18493857 
chr16	14973703	14989937 
chr16	18761322	19511322 
chr16	19561322	19911322 
chr16	19911322	20711322 
chr16	20761322	21361321 
chr16	21511321	22461321 
chr16	22461321	22711321 
chr16	22711321	23111321 
